objectid,parentid,Notes,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,,,,image_alt_text,object_transcript,extra
em_238,,,DC Voltmeter,W.M. Welch Scientific Co.,,"Analog Voltmeter 0-7.5 Volts DC
 
 Cat. No. 3057 K",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_238,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_238.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_238_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_238_THUMB.jpg,,,
em_239,,,DC Voltmeter,W.M. Welch Scientific Co.,,"Analog Voltmeter 0-7.5 Volts DC
 
 Catalog No. 3057K",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_239,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_239.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_239_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_239_THUMB.jpg,,,
em_240,,,DC Ammeter,Weston Electrical Instrument Co.,,"Analog Ammeter 0-5 Amperes DC
 
 Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_240,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_240.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_240_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_240_THUMB.jpg,,,
em_241,,,DC Ammeter,Weston Electrical Instrument Co.,,"Analog Ammeter 0-30 Amperes DC
 
 model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_241,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_241.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_241_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_241_THUMB.jpg,,,
em_242,,,DC Voltmeter,Weston Electric Instrument Co.,,"0-26 Volts DC
 
 Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_242,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_242.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_242_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_242_THUMB.jpg,,,
em_243,,,DC Voltmeter,Weston Electric Instrument Co.,,"0-30 Volts DC
 
 Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_243,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_243.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_243_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_243_THUMB.jpg,,,
em_245,,,DC Voltmeter,Weston Electric Instrument Co.,,"0-30 Volts DC
 
 Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_245,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_245.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_245_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_245_THUMB.jpg,,,
em_246,,,DC Ammeter,Weston Electric Instrument Co.,,"0-10 Amperes DC
 
 Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_246,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_246.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_246_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_246_THUMB.jpg,,,
em_248,,,Watt Hour / Ammeter,Keystone Laboratories,,kilowatt hour scale and ammeter scale,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_248,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_248.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_248_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_248_THUMB.jpg,,,
em_249,,,AC Ammeter,Triplett Electrical Instrument Co.,,"0-3 Amperes AC
 
 Model 735",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_249,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_249.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_249_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_249_THUMB.jpg,,,
em_250,,,DC MilliVoltmeter with Case,Weston Electrical Instrument Co.,1960,"0-100 Millivolts DC
 
 Model 1",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_250,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_250.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_250_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_250_THUMB.jpg,,,
em_251,,,DC Voltmeter with Case,Weston Electrical Instrument Co.,,0-150 Volts DC,Electricity_and_Magnetism,Analog_Meters,,,,,em_251,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_251.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_251_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_251_THUMB.jpg,,,
em_252,,,AC Ammeter,Jewell Electrical Instrument Co.,1927,"0.5-5 Amperes AC
 
 Pattern No. 11
 
 Serial No. 833837",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_252,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_252.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_252_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_252_THUMB.jpg,,,
em_253,,,Galvanometer with Case,Weston Electrical Instrument Co.,,,Electricity_and_Magnetism,Galvanometers,Storage Location H2b,,,,em_253,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_253.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_253_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_253_THUMB.jpg,,,
em_254,,,AC Voltmeter with Case,Jewell Electrical Instrument Co.,1932,"3-15 Volts AC
 
 Pattern No. 11",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_254,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_254.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_254_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_254_THUMB.jpg,,,
em_255,,,AC Voltmeter,Weston Electrical Instrument Co.,,"0-130 Volts AC, 25-125 cycles/sec
 
 Model 155",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_255,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_255.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_255_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_255_THUMB.jpg,,,
em_256,,,AC Ammeter,Weston Electrical Instrument Co.,,"0-3 Amperes AC
 
 Model No. 155",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_256,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_256.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_256_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_256_THUMB.jpg,,,
em_257,,,Phasemeter,Deltron Inc.,,"Phasemeter 0-180 degrees
 
 Model 100A",Electricity_and_Magnetism,,Storage Location B3a,,,,em_257,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_257.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_257_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_257_THUMB.jpg,,,
em_258,,,Multimeter with DB Scale,"McMurdo Silver Co., Inc",,"volt-amp-ohm meter with DB Scale
 
 Model 900 A",Electricity_and_Magnetism,,Storage Location B3a,,,,em_258,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_258.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_258_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_258_THUMB.jpg,,,
em_259,,,AC Ammeter,W.M. Welch Scientific Co.,,"0-2 Amperes AC
 
 Cat.No 3064W",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_259,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_259.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_259_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_259_THUMB.jpg,,,
em_260,,,AC Voltmeter,Roller-Smith Co.,,"0-600 Volts AC
 
 Model RA",Electricity_and_Magnetism,Analog_Meters,In Storage Location H09a,,,,em_260,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_260.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_260_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_260_THUMB.jpg,,,
em_261,,,Galvanometer,GM Laboratories Inc.,,"A galvanometer is a device for detecting electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field. 
 
 
 
 Type 570-804",Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_261,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_261.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_261_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_261_THUMB.jpg,,,
em_262,,,Galvanometer,Leeds and Northrup Co.,,A galvanometer is a device for detecting electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_262,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_262.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_262_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_262_THUMB.jpg,,,
em_263,,,Galvanometer,Leeds and Northrup Co.,,A galvanometer is a device for detecting electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,Galvanometers,In Storage Location H09a,,,,em_263,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_263.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_263_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_263_THUMB.jpg,,,
em_264,,,Galvanometer,Leeds and Northrup Co.,,A galvanometer is a device for detecting electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_264,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_264.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_264_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_264_THUMB.jpg,,,
em_265,,,DC Voltmeter,Westinghouse Electric Corp.,,"0-150 Volts DC
 
 Model KX-25",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_265,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_265.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_265_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_265_THUMB.jpg,,,
em_266,,,Multimeter,Radio Corporation of America,,"Senior VoltOhmyst 
 
 Type WV-98C",Electricity_and_Magnetism,,Storage Location B3a,,,,em_266,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_266.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_266_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_266_THUMB.jpg,,,
em_267,,,DC MilliAmmeter,Weston Electric Instrument Co.,,"0-750 MilliAmperes
 
 Model 1",Electricity_and_Magnetism,Analog_Meters,,,,,em_267,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_267.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_267_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_267_THUMB.jpg,,,
em_268,,,Multimeter,Supreme Instrument Corporation,,"Multimeter
 
 Model 592",Electricity_and_Magnetism,,Storage Location B3b,,,,em_268,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_268.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_268_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_268_THUMB.jpg,,,
em_269,,,AC Voltmeter,Jewell Electrical Instrument Co.,1927,Pattern No. 11,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_269,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_269.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_269_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_269_THUMB.jpg,,,
em_270,,,Vacuum Tube Multimeter,The Heath Co.,,"Vacuum Tube Voltmeter
 
 Model IM-11",Electricity_and_Magnetism,,Storage Location B3b,,,,em_270,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_270.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_270_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_270_THUMB.jpg,,,
em_271,,,AC Voltmeter,Jewell Electrical Instrument Co.,,0-15 Volts AC,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_271,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_271.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_271_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_271_THUMB.jpg,,,
em_272,,,AC Voltmeter,Triplett Electrical Instrument Co.,,0-150 Volts AC,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_272,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_272.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_272_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_272_THUMB.jpg,,,
em_273,,,AC/DC Vacuum Tube Voltmeter,General Radio Co.,,"0-15 Volts
 
 Model 1800-A",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_273,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_273.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_273_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_273_THUMB.jpg,,,
em_274,,,Multimeter,Argonne Electronics Mfg. Corp,,Model AR-620,Electricity_and_Magnetism,,Storage Location B2b,,,,em_274,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_274.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_274_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_274_THUMB.jpg,,,
em_275,,,RF Ammeter,Weston Electric Instrument Co.,,"0-10 Amperes RF
 
 Model 507",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_275,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_275.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_275_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_275_THUMB.jpg,,,
em_276,,,DC Ammeter,Weston Electric Instrument Co.,,"0-10 Amperes
 
 Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_276,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_276.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_276_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_276_THUMB.jpg,,,
em_277,,,DC Voltmeter,Weston Electric Instrument Co.,,"0-75 Volts DC
 
 Model 267",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_277,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_277.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_277_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_277_THUMB.jpg,,,
em_278,,,MilliAmmeter,Weston Electric Instrument Co.,,"0-100 MilliAmperes DC
 
 Model 1331",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_278,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_278.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_278_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_278_THUMB.jpg,,,
em_279,,,DC Ammeter,Weston Electrical Instrument Co.,,"0-50 MilliAmperes
 
 Model 287",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_279,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_279.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_279_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_279_THUMB.jpg,,,
em_280,,,DC Voltmeter,Weston Electric Instrument Co.,,"0-800 Volts DC
 
 Model 489",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_280,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_280.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_280_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_280_THUMB.jpg,,,
em_281,,,Decibel Meter,,,"-.7 to 3 DB
 
 Model KX-7497",Electricity_and_Magnetism,,Storage Location B2b,,,,em_281,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_281.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_281_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_281_THUMB.jpg,,,
em_282,,,Multimeter,Triplett Electrical Instrument Co.,,Model 521,Electricity_and_Magnetism,,Storage Location H4a,,,,em_282,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_282.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_282_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_282_THUMB.jpg,,,
em_283,,,DC MilliAmmeter,"Emico
 
 Electrical-Mech Ins't Co.",,0-30 MilliAmperes,Electricity_and_Magnetism,Analog_Meters,Storage Location H4a,,,,em_283,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_283.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_283_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_283_THUMB.jpg,,,
em_285,,,Breaker Contact,Allen-Bradley Co.,,,Electricity_and_Magnetism,,Storage Location B2b,,,,em_285,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_285.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_285_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_285_THUMB.jpg,,,
em_286,,,Voltmeter,Weston Electrical Instrument Co.,,"0-120 Volts
 
 Model 269",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_286,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_286.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_286_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_286_THUMB.jpg,,,
em_287,,,DC Ammeter,General Electric Co.,,"0-1.5 amperes DC
 
 Type DO-41, Model ABM219",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_287,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_287.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_287_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_287_THUMB.jpg,,,
em_290,,,Ammeter,Westinghouse Electric Corp.,,0-50 Amperes DC,Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_290,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_290.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_290_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_290_THUMB.jpg,,,
em_291,,,Ammeter,Weston Electrical Instrument Co.,,"0- 500 Amperes DC
 
 Model No. 1",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_291,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/em_291.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_291_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/em_291_THUMB.jpg,,,
