objectid,parentid,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,extra
em_252,,AC Ammeter,Jewell Electrical Instrument Co.,1927,"0.5-5 Amperes AC
 
 Pattern No. 11
 
 Serial No. 833837",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_252,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_252.jpg,https://dgobjects.blob.core.windows.net/smalls/em_252.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_252.jpg,,,
em_253,,Galvanometer with Case,Weston Electrical Instrument Co.,,,Electricity_and_Magnetism,Galvanometers,Storage Location H2b,,,,em_253,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_253.jpg,https://dgobjects.blob.core.windows.net/smalls/em_253.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_253.jpg,,,
em_254,,AC Voltmeter with Case,Jewell Electrical Instrument Co.,1932,"3-15 Volts AC
 
 Pattern No. 11",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_254,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_254.jpg,https://dgobjects.blob.core.windows.net/smalls/em_254.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_254.jpg,,,
em_255,,AC Voltmeter,Weston Electrical Instrument Co.,,"0-130 Volts AC, 25-125 cycles/sec
 
 Model 155",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_255,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_255.jpg,https://dgobjects.blob.core.windows.net/smalls/em_255.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_255.jpg,,,
em_256,,AC Ammeter,Weston Electrical Instrument Co.,,"0-3 Amperes AC
 
 Model No. 155",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_256,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_256.jpg,https://dgobjects.blob.core.windows.net/smalls/em_256.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_256.jpg,,,
em_257,,Phasemeter,Deltron Inc.,,"Phasemeter 0-180 degrees
 
 Model 100A",Electricity_and_Magnetism,,Storage Location B3a,,,,em_257,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_257.jpg,https://dgobjects.blob.core.windows.net/smalls/em_257.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_257.jpg,,,
em_258,,Multimeter with DB Scale,"McMurdo Silver Co., Inc",,"volt-amp-ohm meter with DB Scale
 
 Model 900 A",Electricity_and_Magnetism,,Storage Location B3a,,,,em_258,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_258.jpg,https://dgobjects.blob.core.windows.net/smalls/em_258.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_258.jpg,,,
em_259,,AC Ammeter,W.M. Welch Scientific Co.,,"0-2 Amperes AC
 
 Cat.No 3064W",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_259,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_259.jpg,https://dgobjects.blob.core.windows.net/smalls/em_259.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_259.jpg,,,
em_260,,AC Voltmeter,Roller-Smith Co.,,"0-600 Volts AC
 
 Model RA",Electricity_and_Magnetism,Analog_Meters,In Storage Location H09a,,,,em_260,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_260.jpg,https://dgobjects.blob.core.windows.net/smalls/em_260.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_260.jpg,,,
em_261,,Galvanometer,GM Laboratories Inc.,,"A galvanometer is a device for detecting electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field. 
 
 
 
 Type 570-804",Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_261,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_261.jpg,https://dgobjects.blob.core.windows.net/smalls/em_261.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_261.jpg,,,
em_262,,Galvanometer,Leeds and Northrup Co.,,A galvanometer is a device for detecting electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_262,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_262.jpg,https://dgobjects.blob.core.windows.net/smalls/em_262.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_262.jpg,,,
em_263,,Galvanometer,Leeds and Northrup Co.,,A galvanometer is a device for detecting electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,Galvanometers,In Storage Location H09a,,,,em_263,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_263.jpg,https://dgobjects.blob.core.windows.net/smalls/em_263.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_263.jpg,,,
em_264,,Galvanometer,Leeds and Northrup Co.,,A galvanometer is a device for detecting electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_264,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_264.jpg,https://dgobjects.blob.core.windows.net/smalls/em_264.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_264.jpg,,,
em_265,,DC Voltmeter,Westinghouse Electric Corp.,,"0-150 Volts DC
 
 Model KX-25",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_265,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_265.jpg,https://dgobjects.blob.core.windows.net/smalls/em_265.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_265.jpg,,,
em_266,,Multimeter,Radio Corporation of America,,"Senior VoltOhmyst 
 
 Type WV-98C",Electricity_and_Magnetism,,Storage Location B3a,,,,em_266,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_266.jpg,https://dgobjects.blob.core.windows.net/smalls/em_266.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_266.jpg,,,
em_267,,DC MilliAmmeter,Weston Electric Instrument Co.,,"0-750 MilliAmperes
 
 Model 1",Electricity_and_Magnetism,Analog_Meters,,,,,em_267,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_267.jpg,https://dgobjects.blob.core.windows.net/smalls/em_267.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_267.jpg,,,
em_268,,Multimeter,Supreme Instrument Corporation,,"Multimeter
 
 Model 592",Electricity_and_Magnetism,,Storage Location B3b,,,,em_268,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_268.jpg,https://dgobjects.blob.core.windows.net/smalls/em_268.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_268.jpg,,,
em_269,,AC Voltmeter,Jewell Electrical Instrument Co.,1927,Pattern No. 11,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_269,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_269.jpg,https://dgobjects.blob.core.windows.net/smalls/em_269.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_269.jpg,,,
em_270,,Vacuum Tube Multimeter,The Heath Co.,,"Vacuum Tube Voltmeter
 
 Model IM-11",Electricity_and_Magnetism,,Storage Location B3b,,,,em_270,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_270.jpg,https://dgobjects.blob.core.windows.net/smalls/em_270.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_270.jpg,,,
em_271,,AC Voltmeter,Jewell Electrical Instrument Co.,,0-15 Volts AC,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_271,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_271.jpg,https://dgobjects.blob.core.windows.net/smalls/em_271.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_271.jpg,,,
em_272,,AC Voltmeter,Triplett Electrical Instrument Co.,,0-150 Volts AC,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_272,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_272.jpg,https://dgobjects.blob.core.windows.net/smalls/em_272.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_272.jpg,,,
em_273,,AC/DC Vacuum Tube Voltmeter,General Radio Co.,,"0-15 Volts
 
 Model 1800-A",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_273,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_273.jpg,https://dgobjects.blob.core.windows.net/smalls/em_273.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_273.jpg,,,
em_274,,Multimeter,Argonne Electronics Mfg. Corp,,Model AR-620,Electricity_and_Magnetism,,Storage Location B2b,,,,em_274,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_274.jpg,https://dgobjects.blob.core.windows.net/smalls/em_274.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_274.jpg,,,
em_275,,RF Ammeter,Weston Electric Instrument Co.,,"0-10 Amperes RF
 
 Model 507",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_275,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_275.jpg,https://dgobjects.blob.core.windows.net/smalls/em_275.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_275.jpg,,,
em_276,,DC Ammeter,Weston Electric Instrument Co.,,"0-10 Amperes
 
 Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_276,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_276.jpg,https://dgobjects.blob.core.windows.net/smalls/em_276.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_276.jpg,,,
em_277,,DC Voltmeter,Weston Electric Instrument Co.,,"0-75 Volts DC
 
 Model 267",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_277,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_277.jpg,https://dgobjects.blob.core.windows.net/smalls/em_277.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_277.jpg,,,
em_278,,MilliAmmeter,Weston Electric Instrument Co.,,"0-100 MilliAmperes DC
 
 Model 1331",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_278,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_278.jpg,https://dgobjects.blob.core.windows.net/smalls/em_278.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_278.jpg,,,
em_279,,DC Ammeter,Weston Electrical Instrument Co.,,"0-50 MilliAmperes
 
 Model 287",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_279,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_279.jpg,https://dgobjects.blob.core.windows.net/smalls/em_279.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_279.jpg,,,
em_280,,DC Voltmeter,Weston Electric Instrument Co.,,"0-800 Volts DC
 
 Model 489",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_280,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_280.jpg,https://dgobjects.blob.core.windows.net/smalls/em_280.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_280.jpg,,,
em_281,,Decibel Meter,,,"-.7 to 3 DB
 
 Model KX-7497",Electricity_and_Magnetism,,Storage Location B2b,,,,em_281,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_281.jpg,https://dgobjects.blob.core.windows.net/smalls/em_281.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_281.jpg,,,
em_282,,Multimeter,Triplett Electrical Instrument Co.,,Model 521,Electricity_and_Magnetism,,Storage Location H4a,,,,em_282,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_282.jpg,https://dgobjects.blob.core.windows.net/smalls/em_282.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_282.jpg,,,
em_283,,DC MilliAmmeter,"Emico
 
 Electrical-Mech Ins't Co.",,0-30 MilliAmperes,Electricity_and_Magnetism,Analog_Meters,Storage Location H4a,,,,em_283,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_283.jpg,https://dgobjects.blob.core.windows.net/smalls/em_283.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_283.jpg,,,
em_285,,Breaker Contact,Allen-Bradley Co.,,,Electricity_and_Magnetism,,Storage Location B2b,,,,em_285,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_285.jpg,https://dgobjects.blob.core.windows.net/smalls/em_285.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_285.jpg,,,
em_286,,Voltmeter,Weston Electrical Instrument Co.,,"0-120 Volts
 
 Model 269",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_286,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_286.jpg,https://dgobjects.blob.core.windows.net/smalls/em_286.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_286.jpg,,,
em_287,,DC Ammeter,General Electric Co.,,"0-1.5 amperes DC
 
 Type DO-41, Model ABM219",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_287,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_287.jpg,https://dgobjects.blob.core.windows.net/smalls/em_287.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_287.jpg,,,
em_290,,Ammeter,Westinghouse Electric Corp.,,0-50 Amperes DC,Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_290,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_290.jpg,https://dgobjects.blob.core.windows.net/smalls/em_290.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_290.jpg,,,
em_291,,Ammeter,Weston Electrical Instrument Co.,,"0- 500 Amperes DC
 
 Model No. 1",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_291,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_291.jpg,https://dgobjects.blob.core.windows.net/smalls/em_291.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_291.jpg,,,
em_292,,AC Ammeter,Jewell Electrical Instrument Co.,1927,"0-15 Amperes
 
 Pattern 11",Electricity_and_Magnetism,Analog_Meters,In Storage Location H09a,,,,em_292,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_292.jpg,https://dgobjects.blob.core.windows.net/smalls/em_292.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_292.jpg,,,
em_293,,DC Voltmeter,Simpson Electric Co.,,0-5000 Volts DC,Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_293,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_293.jpg,https://dgobjects.blob.core.windows.net/smalls/em_293.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_293.jpg,,,
em_294,,Galvanometer,W. G. Pye & Co.,,"Scalamp Galvanometer, 
 
 Cat. No. 7890/S",Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_294,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_294.jpg,https://dgobjects.blob.core.windows.net/smalls/em_294.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_294.jpg,,,
em_295,,Galvanometer,Leeds and Northrup Co.,,,Electricity_and_Magnetism,Galvanometers,,,,,em_295,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_295.jpg,https://dgobjects.blob.core.windows.net/smalls/em_295.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_295.jpg,,,
em_297,,AC Ammeter with Case,Triplett Electrical Instrument Co.,,0-1 amperes AC,Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_297,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_297.jpg,https://dgobjects.blob.core.windows.net/smalls/em_297.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_297.jpg,,,
em_299,,AC or DC VoltAmmeter,Sensitive Research Instrument Corp.,,"0-100 Milliamps, 0-30 Volts
 
 Model A, Poly-Ranger",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_299,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_299.jpg,https://dgobjects.blob.core.windows.net/smalls/em_299.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_299.jpg,,,
em_300,,DC High Impedance Voltmeter-Null Detector,Fluke Corp.,,"-10 to + 10 Volts 
 
 Model 845AB",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_300,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_300.jpg,https://dgobjects.blob.core.windows.net/smalls/em_300.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_300.jpg,,,
em_321,,Amplifier,Western Electric Co.,,Type 13C,Electricity_and_Magnetism,,,,,,em_321,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_321.jpg,https://dgobjects.blob.core.windows.net/smalls/em_321.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_321.jpg,,,
em_322,,UniversalMeter,Weston Electrical Instrument Co.,,Serial No. 011781,Electricity_and_Magnetism,,,,,,em_322,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_322.jpg,https://dgobjects.blob.core.windows.net/smalls/em_322.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_322.jpg,,,
em_335,,AC Ammeter,Simpson Electric Co.,,0-5 Amperes AC,Electricity_and_Magnetism,Analog_Meters,,,,,em_335,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_335.jpg,https://dgobjects.blob.core.windows.net/smalls/em_335.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_335.jpg,,,
em_336,,DC Voltmeter,Burlington Instrument Co.,,"0-250 Volts DC
 
 Model 31A",Electricity_and_Magnetism,Analog_Meters,,,,,em_336,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_336.jpg,https://dgobjects.blob.core.windows.net/smalls/em_336.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_336.jpg,,,
em_337,,DC Ammeter,"Weston Electric Instrument Co., Daystrom",,"0-50 milliamperes DC
 
 Model 741-59",Electricity_and_Magnetism,Analog_Meters,,,,,em_337,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_337.jpg,https://dgobjects.blob.core.windows.net/smalls/em_337.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_337.jpg,,,
em_338,,DC Ammeter,Weston Electric Instrument Co.,,"0-20 Amperes DC
 
 Model 1531",Electricity_and_Magnetism,Analog_Meters,,,,,em_338,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_338.jpg,https://dgobjects.blob.core.windows.net/smalls/em_338.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_338.jpg,,,
em_339,,DB Voltmeter,Simpson Electric Co.,,-20 to 6 DB,Electricity_and_Magnetism,Analog_Meters,,,,,em_339,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_339.jpg,https://dgobjects.blob.core.windows.net/smalls/em_339.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_339.jpg,,,
em_340,,DC milliammeter,Weston Electric Instrument Co.,,"0-25 Milliamperes DC
 
 Model 301",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_340,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_340.jpg,https://dgobjects.blob.core.windows.net/smalls/em_340.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_340.jpg,,,
em_341,,DC Voltmeter,Weston Electrical Instrument Co.,,"0-75 Volts DC
 
 Model 267",Electricity_and_Magnetism,Analog_Meters,,,,,em_341,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_341.jpg,https://dgobjects.blob.core.windows.net/smalls/em_341.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_341.jpg,,,
em_342,,Power Meter,Weston Electric Instrument Co.,,"-0.5 to + 0.5 DB
 
 Model 961-58",Electricity_and_Magnetism,,,,,,em_342,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_342.jpg,https://dgobjects.blob.core.windows.net/smalls/em_342.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_342.jpg,,,
